video_id	caption_pred	start	end	duration	phase	idx
v_push_cmd_pushing_box_2_push_f_cm_np1_ba_bad_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1652
v_push_pushing_box_car_on_train_push_f_cm_np5_ba_bad_0	PLACEHOLDER	0.0	3.96	3.96	val_1	1653
v_push_Pushing_wagon_down_dancing_shortened_push_f_cm_np1_fr_bad_0	PLACEHOLDER	0.0	2.76	2.76	val_1	1654
v_push_Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_ba_bad_2	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1655
v_push_Pushing_Music_Table_push_u_cm_np1_fr_bad_4	PLACEHOLDER	0.0	3.8	3.8	val_1	1656
v_push_pushing_cart_push_f_cm_np1_le_bad_2	PLACEHOLDER	0.0	3.24	3.24	val_1	1657
v_push_Pushing_Music_Table_push_f_cm_np1_ba_bad_1	PLACEHOLDER	0.0	3.28	3.28	val_1	1658
v_push_Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1659
v_push_Baby_Push_Cart_push_f_cm_np1_ri_bad_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1660
v_push_Pushing_Music_Table_push_f_cm_np1_ba_bad_0	PLACEHOLDER	0.0	4.2	4.2	val_1	1661
v_push_Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_2	PLACEHOLDER	0.0	3.4	3.4	val_1	1662
v_push_Return_of_the_King_10_push_u_cm_np1_le_med_3	PLACEHOLDER	0.0	3.52	3.52	val_1	1663
v_push_micah_pushing_wagon_push_f_cm_np1_ri_bad_3	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1664
v_push_Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1665
v_push_Joel_Pushing_Box_push_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	8.6	8.6	val_1	1666
v_push_Neil_pushing_wagon_push_f_cm_np1_fr_bad_4	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1667
v_push_Joel_Pushing_Box_push_f_cm_np1_ba_bad_1	PLACEHOLDER	0.0	3.96	3.96	val_1	1668
v_push_Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_ba_bad_3	PLACEHOLDER	0.0	3.4	3.4	val_1	1669
v_push_pushing_blocks_push_f_nm_np1_le_bad_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1670
v_push_Cross_Pushing_Table_push_u_cm_np1_fr_bad_5	PLACEHOLDER	0.0	4.6	4.6	val_1	1671
v_push_Dodge_Truck_Push_80_ft__23_seconds!_push_f_cm_np1_le_bad_3	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1672
v_push_Cross_Pushing_Table_push_f_cm_np1_ba_bad_2	PLACEHOLDER	0.0	3.32	3.32	val_1	1673
v_push_box_pushing_1_push_u_cm_np1_fr_bad_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1674
v_push_pushing_blocks_push_f_nm_np1_le_bad_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1675
v_push_Kommandant__muss_Auto_schieben_push_f_cm_np1_le_bad_6	PLACEHOLDER	0.0	3.28	3.28	val_1	1676
v_push_Davos_-_Anschieben_von_Michis_Auto_push_f_cm_np1_fr_bad_0	PLACEHOLDER	0.0	5.56	5.56	val_1	1677
v_push_pushing_box_around_house_push_f_cm_np1_fr_med_0	PLACEHOLDER	0.0	3.36	3.36	val_1	1678
v_push_Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ba_bad_4	PLACEHOLDER	0.0	4.319999999999999	4.319999999999999	val_1	1679
v_push_Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np1_ba_bad_6	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1680
v_push_Neil_pushing_wagon_push_f_cm_np1_le_bad_2	PLACEHOLDER	0.0	3.44	3.44	val_1	1681
v_push_Alexander_pushing_the_table_push_f_cm_np1_ri_bad_3	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1682
v_push_Cross_Pushing_Table_push_f_cm_np1_fr_bad_3	PLACEHOLDER	0.0	3.44	3.44	val_1	1683
v_push_micah_pushing_wagon_push_f_cm_np1_ri_bad_5	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1684
v_push_cmd_pushing_box_2_push_f_cm_np1_ba_bad_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1685
v_push_Neil_pushing_wagon_push_f_cm_np1_le_bad_0	PLACEHOLDER	0.0	2.76	2.76	val_1	1686
v_push_box_pushing_1_push_f_cm_np1_ba_bad_2	PLACEHOLDER	0.0	6.28	6.28	val_1	1687
v_push_Ashleigh_Staley_Truck_Push_push_f_cm_np1_ri_med_1	PLACEHOLDER	0.0	4.04	4.04	val_1	1688
v_push_Push_That_Car!_push_f_cm_np1_ri_med_0	PLACEHOLDER	0.0	3.76	3.76	val_1	1689
v_push_Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ri_bad_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1690
v_push_extreme_table_pushing_push_f_cm_np1_le_bad_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1691
v_push_box_pushing_1_push_f_cm_np1_le_med_1	PLACEHOLDER	0.0	3.76	3.76	val_1	1692
v_push_Kommandant__muss_Auto_schieben_push_f_cm_np1_le_bad_5	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1693
v_push_Joshua_pushing_wagon_push_f_cm_np1_ri_bad_1	PLACEHOLDER	0.0	3.36	3.36	val_1	1694
v_push_Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ba_bad_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1695
v_push_Pushing_Music_Table_push_f_cm_np1_le_bad_5	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1696
v_push_Box_Pull_Push_push_f_cm_np1_ba_bad_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1697
v_push_Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ri_bad_2	PLACEHOLDER	0.0	5.88	5.88	val_1	1698
v_push_Davos_-_Anschieben_von_Michis_Auto_push_f_cm_np4_ba_bad_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1699
v_push_Baby_Push_Cart_push_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1700
v_push_Alexander_pushing_the_table_push_f_cm_np1_le_bad_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1701
v_push_Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ri_bad_0	PLACEHOLDER	0.0	6.959999999999999	6.959999999999999	val_1	1702
v_push_Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_fr_bad_5	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1703
v_push_pushing_cart_push_f_cm_np1_ba_bad_3	PLACEHOLDER	0.0	3.24	3.24	val_1	1704
v_push_Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1705
v_push_American_History_X_push_u_nm_np1_ba_med_22	PLACEHOLDER	0.0	2.08	2.08	val_1	1706
v_push_Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_3	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1707
v_push_Cross_Pushing_Table_push_f_cm_np1_ri_bad_4	PLACEHOLDER	0.0	3.4799999999999995	3.4799999999999995	val_1	1708
v_push_TheBoondockSaints_push_u_cm_np1_ba_bad_87	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	1709
v_push_Kommandant__muss_Auto_schieben_push_f_cm_np1_ri_bad_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1710
v_push_Box_Pull_Push_push_f_cm_np1_ba_bad_3	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1711
v_push_Pushing_Music_Table_push_f_cm_np1_fr_bad_8	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1712
v_push_pushing_box_car_on_train_push_f_cm_np5_ba_bad_1	PLACEHOLDER	0.0	5.239999999999999	5.239999999999999	val_1	1713
v_push_Pushing_Music_Table_push_f_cm_np1_ba_bad_6	PLACEHOLDER	0.0	3.92	3.92	val_1	1714
v_push_Cross_Pushing_Table_push_f_cm_np1_fr_bad_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1715
v_push_pushing_box_around_house_push_f_cm_np1_le_bad_3	PLACEHOLDER	0.0	4.0	4.0	val_1	1716
v_push_Dodge_Truck_Push_80_ft__23_seconds!_push_f_cm_np1_le_bad_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1717
v_push_Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ba_bad_4	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1718
v_push_Cross_Pushing_Table_push_u_cm_np1_fr_bad_6	PLACEHOLDER	0.0	4.28	4.28	val_1	1719
v_push_Cross_Pushing_Table_push_f_cm_np1_fr_bad_7	PLACEHOLDER	0.0	3.64	3.64	val_1	1720
v_push_micah_pushing_wagon_push_f_cm_np1_ri_bad_4	PLACEHOLDER	0.0	3.96	3.96	val_1	1721
v_push_Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ba_bad_7	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1722
v_push_Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ba_bad_5	PLACEHOLDER	0.0	4.8	4.8	val_1	1723
v_push_Pushing_Music_Table_push_f_cm_np1_fr_bad_3	PLACEHOLDER	0.0	5.2	5.2	val_1	1724
v_push_Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_le_bad_6	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1725
v_push_Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_ri_bad_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1726
v_push_Trevor_pushing_cart_push_f_cm_np1_ri_bad_2	PLACEHOLDER	0.0	4.04	4.04	val_1	1727
v_push_pushing_box_around_house_push_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.96	3.96	val_1	1728
v_push_Cross_Pushing_Table_push_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	2.76	2.76	val_1	1729
v_push_Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ri_bad_1	PLACEHOLDER	0.0	6.12	6.12	val_1	1730
v_push_micah_pushing_wagon_push_f_cm_np1_le_bad_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1731
v_push_Pushing_Music_Table_push_f_cm_np1_ri_bad_2	PLACEHOLDER	0.0	3.44	3.44	val_1	1732
v_push_cmd_pushing_box_2_push_f_cm_np1_ba_bad_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1733
v_push_Alexander_pushing_the_table_push_f_cm_np1_ba_bad_1	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1734
v_push_Trevor_pushing_cart_push_f_cm_np1_ri_bad_1	PLACEHOLDER	0.0	3.4799999999999995	3.4799999999999995	val_1	1735
v_push_pushing_blocks_push_f_nm_np1_le_bad_2	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	1736
v_jump_Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_ri_bad_7	PLACEHOLDER	0.0	1.8	1.8	val_1	1737
v_jump_Documentario_Le_Parkour_Londrina_jump_f_cm_np1_ri_bad_6	PLACEHOLDER	0.0	1.6	1.6	val_1	1738
v_jump_Goalkeeper_Felix_Schwake_jump_f_nm_np1_ri_bad_3	PLACEHOLDER	0.0	2.08	2.08	val_1	1739
v_jump_IamLegend_jump_f_cm_np1_ba_bad_12	PLACEHOLDER	0.0	1.3599999999999999	1.3599999999999999	val_1	1740
v_jump_Documentario_Le_Parkour_Londrina_jump_f_cm_np1_ba_bad_12	PLACEHOLDER	0.0	1.4	1.4	val_1	1741
v_jump_THE_PROTECTOR_jump_f_cm_np1_ba_bad_30	PLACEHOLDER	0.0	1.76	1.76	val_1	1742
v_jump_Gregoire_Airman_showreel_2008_jump_f_cm_np1_le_bad_2	PLACEHOLDER	0.0	3.2	3.2	val_1	1743
v_jump_Documentario_Le_Parkour_Londrina_jump_f_cm_np1_fr_bad_9	PLACEHOLDER	0.0	2.04	2.04	val_1	1744
v_jump_Huge_Dive-Roll_jump_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	1.28	1.28	val_1	1745
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_9	PLACEHOLDER	0.0	2.04	2.04	val_1	1746
v_jump_THE_PROTECTOR_jump_f_nm_np1_ba_bad_64	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	1747
v_jump_Faith_Rewarded_jump_f_nm_np1_ri_bad_86	PLACEHOLDER	0.0	2.8	2.8	val_1	1748
v_jump_BATMAN_BEGINS_jump_f_cm_np1_ri_med_18	PLACEHOLDER	0.0	1.88	1.88	val_1	1749
v_jump_KUNG_FU_HUSTLE_jump_f_cm_np1_fr_bad_55	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	1750
v_jump_Fellowship_5_jump_f_nm_np1_ba_bad_12	PLACEHOLDER	0.0	1.8	1.8	val_1	1751
v_jump_Two_Towers_6_jump_f_nm_np1_le_bad_8	PLACEHOLDER	0.0	1.5599999999999998	1.5599999999999998	val_1	1752
v_jump_KUNG_FU_HUSTLE_jump_f_nm_np1_fr_bad_38	PLACEHOLDER	0.0	2.96	2.96	val_1	1753
v_jump_CharlieAndTheChocolateFactory_jump_f_nm_np1_fr_bad_5	PLACEHOLDER	0.0	1.96	1.96	val_1	1754
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_14	PLACEHOLDER	0.0	2.04	2.04	val_1	1755
v_jump_New_polish_best_goalkeeper_-_FC_Barcelona_jump_f_cm_np1_le_bad_0	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	1756
v_jump_THE_PROTECTOR_jump_f_nm_np1_fr_bad_95	PLACEHOLDER	0.0	1.2399999999999998	1.2399999999999998	val_1	1757
v_jump_Fellowship_5_jump_f_nm_np1_ri_bad_11	PLACEHOLDER	0.0	2.0	2.0	val_1	1758
v_jump_happy_go_lovely_jump_f_cm_np1_fr_bad_20	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	1759
v_jump_Arrasando_no_Le_Parkour_jump_f_nm_np1_le_med_2	PLACEHOLDER	0.0	1.88	1.88	val_1	1760
v_jump_Parkour-_Diving_Kong_jump_u_cm_np1_fr_bad_1	PLACEHOLDER	0.0	1.44	1.44	val_1	1761
v_jump_RATRACE_jump_f_nm_np1_ba_bad_30	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	1762
v_jump_Goalkeeper_Felix_Schwake_jump_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	1763
v_jump_Documentario_Le_Parkour_Londrina_jump_f_nm_np1_ba_bad_1	PLACEHOLDER	0.0	1.6	1.6	val_1	1764
v_jump_Return_of_the_King_7_jump_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	1.6	1.6	val_1	1765
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_cm_np1_le_bad_6	PLACEHOLDER	0.0	1.88	1.88	val_1	1766
v_jump_BLACK_HAWK_DOWN_jump_f_cm_np1_ri_bad_8	PLACEHOLDER	0.0	4.359999999999999	4.359999999999999	val_1	1767
v_jump_Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_ri_bad_1	PLACEHOLDER	0.0	2.08	2.08	val_1	1768
v_jump_Gregoire_Airman_showreel_2008_jump_f_cm_np1_ri_bad_6	PLACEHOLDER	0.0	3.52	3.52	val_1	1769
v_jump_Documentario_Le_Parkour_Londrina_jump_f_nm_np1_ri_bad_3	PLACEHOLDER	0.0	2.4799999999999995	2.4799999999999995	val_1	1770
v_jump_le_parkour_kl_jump_l_nm_np1_le_bad_1	PLACEHOLDER	0.0	1.96	1.96	val_1	1771
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_8	PLACEHOLDER	0.0	2.04	2.04	val_1	1772
v_jump_RATRACE_jump_f_cm_np1_fr_bad_39	PLACEHOLDER	0.0	1.76	1.76	val_1	1773
v_jump_RETURN_OF_THE_KING_jump_f_nm_np1_fr_bad_40	PLACEHOLDER	0.0	2.88	2.88	val_1	1774
v_jump_TheBoondockSaints_jump_u_cm_np1_ri_bad_127	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	1775
v_jump_Documentario_Le_Parkour_Londrina_jump_f_nm_np1_ri_bad_7	PLACEHOLDER	0.0	1.5599999999999998	1.5599999999999998	val_1	1776
v_jump_KUNG_FU_HUSTLE_jump_f_nm_np1_fr_bad_46	PLACEHOLDER	0.0	2.0	2.0	val_1	1777
v_jump_Goalkeeper_Felix_Schwake_jump_f_nm_np1_ri_bad_4	PLACEHOLDER	0.0	2.0	2.0	val_1	1778
v_jump_Documentario_Le_Parkour_Londrina_jump_f_cm_np1_ri_bad_5	PLACEHOLDER	0.0	1.6	1.6	val_1	1779
v_jump_Gregoire_Airman_showreel_2008_jump_f_cm_np1_le_bad_4	PLACEHOLDER	0.0	2.24	2.24	val_1	1780
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_1	PLACEHOLDER	0.0	2.6799999999999997	2.6799999999999997	val_1	1781
v_jump_Goalkeeper_Felix_Schwake_jump_f_cm_np1_le_bad_5	PLACEHOLDER	0.0	1.96	1.96	val_1	1782
v_jump_A_Beautiful_Mind_1_jump_f_cm_np1_ba_bad_3	PLACEHOLDER	0.0	2.6799999999999997	2.6799999999999997	val_1	1783
v_jump_TheBoondockSaints_jump_f_cm_np1_ba_bad_67	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	1784
v_jump_Learn_Freerunning_and_Parkour__-_Diving_Kong_jump_f_cm_np1_le_bad_2	PLACEHOLDER	0.0	2.24	2.24	val_1	1785
v_jump_Fellowship_2_jump_f_nm_np1_ri_bad_8	PLACEHOLDER	0.0	1.48	1.48	val_1	1786
v_jump_NOVA_ELEGANTUNIVERSE1_jump_f_nm_np1_le_bad_4	PLACEHOLDER	0.0	2.92	2.92	val_1	1787
v_jump_RATRACE_jump_f_cm_np1_fr_bad_38	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	1788
v_jump_DONNIE_DARKO_jump_f_nm_np1_ri_bad_6	PLACEHOLDER	0.0	2.96	2.96	val_1	1789
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_7	PLACEHOLDER	0.0	1.88	1.88	val_1	1790
v_jump_THE_PROTECTOR_jump_f_nm_np1_fr_bad_96	PLACEHOLDER	0.0	2.0	2.0	val_1	1791
v_jump_RETURN_OF_THE_KING_jump_f_cm_np1_fr_bad_29	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	1792
v_jump_RATRACE_jump_f_cm_np1_fr_bad_40	PLACEHOLDER	0.0	1.88	1.88	val_1	1793
v_jump_THE_PROTECTOR_jump_f_nm_np1_ba_bad_11	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	1794
v_jump_Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_5	PLACEHOLDER	0.0	1.52	1.52	val_1	1795
v_jump_Learn_Freerunning_and_Parkour__-_Diving_Kong_jump_f_cm_np1_ba_bad_1	PLACEHOLDER	0.0	1.32	1.32	val_1	1796
v_jump_Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_ri_bad_0	PLACEHOLDER	0.0	2.32	2.32	val_1	1797
v_jump_BLACK_HAWK_DOWN_jump_f_cm_np1_ri_bad_9	PLACEHOLDER	0.0	1.44	1.44	val_1	1798
v_jump_Fellowship_7_jump_f_cm_np1_fr_bad_1	PLACEHOLDER	0.0	1.6	1.6	val_1	1799
v_jump_Veoh_Alpha_Dog_1_jump_f_cm_np1_ri_bad_28	PLACEHOLDER	0.0	3.6799999999999997	3.6799999999999997	val_1	1800
v_jump_Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_7	PLACEHOLDER	0.0	1.4	1.4	val_1	1801
v_jump_LONGESTYARD_jump_f_cm_np1_ri_bad_21	PLACEHOLDER	0.0	1.68	1.68	val_1	1802
v_jump_Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_ri_bad_5	PLACEHOLDER	0.0	1.8	1.8	val_1	1803
v_jump_le_parkour_kl_jump_f_nm_np1_le_bad_3	PLACEHOLDER	0.0	2.6799999999999997	2.6799999999999997	val_1	1804
v_jump_Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_6	PLACEHOLDER	0.0	1.44	1.44	val_1	1805
v_jump_Learn_Freerunning_and_Parkour_-_Diving_Roll_jump_f_cm_np1_le_bad_4	PLACEHOLDER	0.0	1.4	1.4	val_1	1806
v_jump_Documentario_Le_Parkour_Londrina_jump_f_nm_np1_ri_bad_2	PLACEHOLDER	0.0	1.8	1.8	val_1	1807
v_jump_Arrasando_no_Le_Parkour_jump_f_cm_np1_ri_bad_1	PLACEHOLDER	0.0	2.52	2.52	val_1	1808
v_jump_LONGESTYARD_jump_f_cm_np1_le_bad_14	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	1809
v_jump_TheBoondockSaints_jump_u_cm_np1_fr_bad_83	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	1810
v_jump_Stadium_Plyometric_Workout_jump_f_cm_np1_ba_med_8	PLACEHOLDER	0.0	1.3599999999999999	1.3599999999999999	val_1	1811
v_jump_RushHour2_jump_h_nm_np1_ba_bad_8	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1812
v_jump_KUNG_FU_HUSTLE_jump_f_cm_np1_le_bad_57	PLACEHOLDER	0.0	2.08	2.08	val_1	1813
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_0	PLACEHOLDER	0.0	2.36	2.36	val_1	1814
v_jump_Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_3	PLACEHOLDER	0.0	2.04	2.04	val_1	1815
v_jump_Arrasando_no_Le_Parkour_jump_f_cm_np1_le_bad_0	PLACEHOLDER	0.0	1.3599999999999999	1.3599999999999999	val_1	1816
LE_PARKOUR_BRASIL_DIOGO_GRANATO_(HD)_jump_u_cm_np1_le_bad_0	PLACEHOLDER	0.0	2.24	2.24	val_1	1817
v_jump_Learn_Freerunning_and_Parkour__-_Diving_Kong_jump_f_cm_np1_le_bad_3	PLACEHOLDER	0.0	1.4	1.4	val_1	1818
v_jump_KUNG_FU_HUSTLE_jump_f_cm_np1_fr_bad_16	PLACEHOLDER	0.0	2.0	2.0	val_1	1819
v_jump_Fellowship_5_jump_f_nm_np1_fr_bad_10	PLACEHOLDER	0.0	1.2399999999999998	1.2399999999999998	val_1	1820
v_jump_Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_8	PLACEHOLDER	0.0	2.08	2.08	val_1	1821
v_jump_Le_Parkour_TVCA_esporte_jump_f_cm_np1_le_bad_2	PLACEHOLDER	0.0	2.76	2.76	val_1	1822
v_jump_KUNG_FU_HUSTLE_jump_f_cm_np1_le_bad_56	PLACEHOLDER	0.0	2.08	2.08	val_1	1823
v_jump_Goalkeeper_Felix_Schwake_jump_f_cm_np1_le_bad_6	PLACEHOLDER	0.0	1.96	1.96	val_1	1824
v_jump_Parkour-_Diving_Kong_jump_u_cm_np1_ri_bad_0	PLACEHOLDER	0.0	1.2399999999999998	1.2399999999999998	val_1	1825
v_jump_Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_4	PLACEHOLDER	0.0	2.32	2.32	val_1	1826
v_jump_Arrasando_no_Le_Parkour_jump_f_nm_np1_ri_med_3	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	1827
v_jump_LONGESTYARD_jump_f_cm_np1_ri_bad_22	PLACEHOLDER	0.0	1.32	1.32	val_1	1828
v_jump_Goalkeeper_Felix_Schwake_jump_f_cm_np1_le_bad_8	PLACEHOLDER	0.0	2.08	2.08	val_1	1829
v_jump_Documentario_Le_Parkour_Londrina_jump_f_nm_np1_ba_bad_0	PLACEHOLDER	0.0	2.4799999999999995	2.4799999999999995	val_1	1830
v_jump_THE_PROTECTOR_jump_f_cm_np1_ba_bad_14	PLACEHOLDER	0.0	1.68	1.68	val_1	1831
v_jump_Le_Parkour_TVCA_esporte_jump_f_cm_np1_fr_bad_1	PLACEHOLDER	0.0	2.44	2.44	val_1	1832
v_jump_Learn_Freerunning_and_Parkour__-_Diving_Kong_jump_f_cm_np1_le_bad_5	PLACEHOLDER	0.0	1.76	1.76	val_1	1833
v_jump_Fellowship_2_jump_f_nm_np1_ba_bad_7	PLACEHOLDER	0.0	2.24	2.24	val_1	1834
v_jump_happy_go_lovely_jump_h_cm_np1_fr_bad_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	1835
v_jump_le_parkour_kl_jump_l_nm_np1_ri_bad_0	PLACEHOLDER	0.0	3.6	3.6	val_1	1836
v_jump_Faith_Rewarded_jump_f_nm_np1_ri_med_89	PLACEHOLDER	0.0	4.08	4.08	val_1	1837
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_le_bad_4	PLACEHOLDER	0.0	2.1599999999999997	2.1599999999999997	val_1	1838
v_jump_50_FIRST_DATES_jump_f_nm_np1_fr_bad_3	PLACEHOLDER	0.0	1.76	1.76	val_1	1839
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_11	PLACEHOLDER	0.0	2.08	2.08	val_1	1840
v_jump_St__Louis_Goalkeeping__Academy_elite_training_jump_f_nm_np1_ri_bad_16	PLACEHOLDER	0.0	1.96	1.96	val_1	1841
v_jump_le_parkour_kl_jump_l_nm_np1_ri_bad_2	PLACEHOLDER	0.0	4.92	4.92	val_1	1842
v_jump_prelinger_ControlY1950_jump_f_nm_np1_fr_bad_7	PLACEHOLDER	0.0	2.88	2.88	val_1	1843
v_jump_Documentario_Le_Parkour_Londrina_jump_f_cm_np1_fr_bad_10	PLACEHOLDER	0.0	2.2	2.2	val_1	1844
v_jump_THE_PROTECTOR_jump_f_cm_np1_fr_bad_29	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	1845
v_jump_Sam_Cooksey_Goalkeeper_Training_jump_f_cm_np1_le_bad_11	PLACEHOLDER	0.0	1.8	1.8	val_1	1846
v_jump_prelinger_ControlY1950_jump_f_nm_np1_fr_bad_6	PLACEHOLDER	0.0	1.68	1.68	val_1	1847
