video_id	caption_pred	start	end	duration	category_32	subs	phase	idx
v_SkateBoarding_g13_c04	PLACEHOLDER	0.0	3.72	3.72	1	PLACEHOLDER	val_1	3070
v_SkateBoarding_g04_c01	PLACEHOLDER	0.0	4.24	4.24	1	PLACEHOLDER	val_1	3071
v_SkateBoarding_g25_c03	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	3072
v_SkateBoarding_g04_c04	PLACEHOLDER	0.0	5.4	5.4	1	PLACEHOLDER	val_1	3073
v_SkateBoarding_g01_c04	PLACEHOLDER	0.0	6.72	6.72	1	PLACEHOLDER	val_1	3074
v_SkateBoarding_g16_c04	PLACEHOLDER	0.0	4.88	4.88	1	PLACEHOLDER	val_1	3075
v_SkateBoarding_g03_c01	PLACEHOLDER	0.0	5.04	5.04	1	PLACEHOLDER	val_1	3076
v_SkateBoarding_g11_c01	PLACEHOLDER	0.0	5.04	5.04	1	PLACEHOLDER	val_1	3077
v_SkateBoarding_g22_c02	PLACEHOLDER	0.0	3.56	3.56	1	PLACEHOLDER	val_1	3078
v_SkateBoarding_g01_c02	PLACEHOLDER	0.0	7.0	7.0	1	PLACEHOLDER	val_1	3079
v_SkateBoarding_g06_c03	PLACEHOLDER	0.0	4.92	4.92	1	PLACEHOLDER	val_1	3080
v_SkateBoarding_g08_c04	PLACEHOLDER	0.0	3.52	3.52	1	PLACEHOLDER	val_1	3081
v_SkateBoarding_g12_c03	PLACEHOLDER	0.0	3.28	3.28	1	PLACEHOLDER	val_1	3082
v_SkateBoarding_g17_c02	PLACEHOLDER	0.0	6.24	6.24	1	PLACEHOLDER	val_1	3083
v_SkateBoarding_g08_c03	PLACEHOLDER	0.0	3.52	3.52	1	PLACEHOLDER	val_1	3084
v_SkateBoarding_g16_c03	PLACEHOLDER	0.0	5.04	5.04	1	PLACEHOLDER	val_1	3085
v_SkateBoarding_g02_c05	PLACEHOLDER	0.0	4.48	4.48	1	PLACEHOLDER	val_1	3086
v_SkateBoarding_g04_c03	PLACEHOLDER	0.0	3.64	3.64	1	PLACEHOLDER	val_1	3087
v_SkateBoarding_g04_c02	PLACEHOLDER	0.0	5.8	5.8	1	PLACEHOLDER	val_1	3088
v_SkateBoarding_g20_c02	PLACEHOLDER	0.0	6.84	6.84	1	PLACEHOLDER	val_1	3089
v_SkateBoarding_g21_c02	PLACEHOLDER	0.0	4.28	4.28	1	PLACEHOLDER	val_1	3090
v_SkateBoarding_g22_c04	PLACEHOLDER	0.0	3.44	3.44	1	PLACEHOLDER	val_1	3091
v_SkateBoarding_g10_c02	PLACEHOLDER	0.0	3.8	3.8	1	PLACEHOLDER	val_1	3092
v_SkateBoarding_g10_c03	PLACEHOLDER	0.0	2.36	2.36	1	PLACEHOLDER	val_1	3093
v_SkateBoarding_g20_c05	PLACEHOLDER	0.0	6.08	6.08	1	PLACEHOLDER	val_1	3094
v_SkateBoarding_g08_c05	PLACEHOLDER	0.0	4.32	4.32	1	PLACEHOLDER	val_1	3095
v_SkateBoarding_g24_c04	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	3096
v_SkateBoarding_g15_c03	PLACEHOLDER	0.0	3.36	3.36	1	PLACEHOLDER	val_1	3097
v_SkateBoarding_g17_c01	PLACEHOLDER	0.0	4.16	4.16	1	PLACEHOLDER	val_1	3098
v_SkateBoarding_g07_c04	PLACEHOLDER	0.0	6.88	6.88	1	PLACEHOLDER	val_1	3099
v_SkateBoarding_g09_c04	PLACEHOLDER	0.0	4.56	4.56	1	PLACEHOLDER	val_1	3100
v_SkateBoarding_g21_c04	PLACEHOLDER	0.0	7.6	7.6	1	PLACEHOLDER	val_1	3101
v_SkateBoarding_g19_c04	PLACEHOLDER	0.0	4.48	4.48	1	PLACEHOLDER	val_1	3102
v_SkateBoarding_g24_c03	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	3103
v_SkateBoarding_g02_c02	PLACEHOLDER	0.0	5.12	5.12	1	PLACEHOLDER	val_1	3104
v_SkateBoarding_g18_c03	PLACEHOLDER	0.0	4.64	4.64	1	PLACEHOLDER	val_1	3105
v_SkateBoarding_g15_c05	PLACEHOLDER	0.0	3.84	3.84	1	PLACEHOLDER	val_1	3106
v_SkateBoarding_g23_c04	PLACEHOLDER	0.0	3.48	3.48	1	PLACEHOLDER	val_1	3107
v_SkateBoarding_g09_c01	PLACEHOLDER	0.0	5.6	5.6	1	PLACEHOLDER	val_1	3108
v_SkateBoarding_g10_c07	PLACEHOLDER	0.0	5.28	5.28	1	PLACEHOLDER	val_1	3109
v_SkateBoarding_g19_c01	PLACEHOLDER	0.0	4.6	4.6	1	PLACEHOLDER	val_1	3110
v_SkateBoarding_g25_c02	PLACEHOLDER	0.0	3.52	3.52	1	PLACEHOLDER	val_1	3111
v_SkateBoarding_g17_c04	PLACEHOLDER	0.0	6.12	6.12	1	PLACEHOLDER	val_1	3112
v_SkateBoarding_g12_c02	PLACEHOLDER	0.0	5.12	5.12	1	PLACEHOLDER	val_1	3113
v_SkateBoarding_g14_c04	PLACEHOLDER	0.0	4.48	4.48	1	PLACEHOLDER	val_1	3114
v_SkateBoarding_g13_c02	PLACEHOLDER	0.0	4.44	4.44	1	PLACEHOLDER	val_1	3115
v_SkateBoarding_g14_c02	PLACEHOLDER	0.0	14.28	14.28	1	PLACEHOLDER	val_1	3116
v_SkateBoarding_g02_c06	PLACEHOLDER	0.0	12.0	12.0	1	PLACEHOLDER	val_1	3117
v_SkateBoarding_g05_c02	PLACEHOLDER	0.0	4.16	4.16	1	PLACEHOLDER	val_1	3118
v_SkateBoarding_g07_c02	PLACEHOLDER	0.0	7.96	7.96	1	PLACEHOLDER	val_1	3119
v_SkateBoarding_g18_c04	PLACEHOLDER	0.0	4.92	4.92	1	PLACEHOLDER	val_1	3120
v_SkateBoarding_g15_c04	PLACEHOLDER	0.0	5.04	5.04	1	PLACEHOLDER	val_1	3121
v_SkateBoarding_g04_c05	PLACEHOLDER	0.0	4.12	4.12	1	PLACEHOLDER	val_1	3122
v_SkateBoarding_g16_c01	PLACEHOLDER	0.0	8.0	8.0	1	PLACEHOLDER	val_1	3123
v_SkateBoarding_g16_c02	PLACEHOLDER	0.0	8.0	8.0	1	PLACEHOLDER	val_1	3124
v_SkateBoarding_g14_c03	PLACEHOLDER	0.0	4.68	4.68	1	PLACEHOLDER	val_1	3125
v_BlowingCandles_g23_c01	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	3126
v_BlowingCandles_g05_c01	PLACEHOLDER	0.0	3.72	3.72	1	PLACEHOLDER	val_1	3127
v_BlowingCandles_g22_c02	PLACEHOLDER	0.0	2.64	2.64	1	PLACEHOLDER	val_1	3128
v_BlowingCandles_g24_c01	PLACEHOLDER	0.0	2.6	2.6	1	PLACEHOLDER	val_1	3129
v_BlowingCandles_g06_c02	PLACEHOLDER	0.0	5.64	5.64	1	PLACEHOLDER	val_1	3130
v_BlowingCandles_g10_c01	PLACEHOLDER	0.0	3.24	3.24	1	PLACEHOLDER	val_1	3131
v_BlowingCandles_g08_c03	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	3132
v_BlowingCandles_g20_c02	PLACEHOLDER	0.0	2.4	2.4	1	PLACEHOLDER	val_1	3133
v_BlowingCandles_g18_c03	PLACEHOLDER	0.0	5.0	5.0	1	PLACEHOLDER	val_1	3134
v_BlowingCandles_g23_c02	PLACEHOLDER	0.0	2.16	2.16	1	PLACEHOLDER	val_1	3135
v_BlowingCandles_g16_c01	PLACEHOLDER	0.0	9.4	9.4	1	PLACEHOLDER	val_1	3136
v_BlowingCandles_g18_c04	PLACEHOLDER	0.0	3.8	3.8	1	PLACEHOLDER	val_1	3137
v_BlowingCandles_g14_c04	PLACEHOLDER	0.0	6.12	6.12	1	PLACEHOLDER	val_1	3138
v_BlowingCandles_g06_c04	PLACEHOLDER	0.0	4.6	4.6	1	PLACEHOLDER	val_1	3139
v_BlowingCandles_g22_c03	PLACEHOLDER	0.0	2.0	2.0	1	PLACEHOLDER	val_1	3140
v_BlowingCandles_g13_c02	PLACEHOLDER	0.0	3.76	3.76	1	PLACEHOLDER	val_1	3141
v_BlowingCandles_g21_c01	PLACEHOLDER	0.0	2.72	2.72	1	PLACEHOLDER	val_1	3142
v_BlowingCandles_g12_c02	PLACEHOLDER	0.0	6.0	6.0	1	PLACEHOLDER	val_1	3143
v_BlowingCandles_g02_c04	PLACEHOLDER	0.0	3.04	3.04	1	PLACEHOLDER	val_1	3144
v_BlowingCandles_g24_c02	PLACEHOLDER	0.0	4.4	4.4	1	PLACEHOLDER	val_1	3145
v_BlowingCandles_g17_c01	PLACEHOLDER	0.0	2.72	2.72	1	PLACEHOLDER	val_1	3146
v_BlowingCandles_g07_c01	PLACEHOLDER	0.0	2.0	2.0	1	PLACEHOLDER	val_1	3147
v_BlowingCandles_g21_c04	PLACEHOLDER	0.0	2.52	2.52	1	PLACEHOLDER	val_1	3148
v_BlowingCandles_g10_c02	PLACEHOLDER	0.0	6.36	6.36	1	PLACEHOLDER	val_1	3149
v_BlowingCandles_g24_c03	PLACEHOLDER	0.0	5.2	5.2	1	PLACEHOLDER	val_1	3150
v_BlowingCandles_g23_c04	PLACEHOLDER	0.0	5.12	5.12	1	PLACEHOLDER	val_1	3151
v_BlowingCandles_g08_c01	PLACEHOLDER	0.0	3.04	3.04	1	PLACEHOLDER	val_1	3152
v_BlowingCandles_g08_c02	PLACEHOLDER	0.0	3.4	3.4	1	PLACEHOLDER	val_1	3153
v_BlowingCandles_g25_c04	PLACEHOLDER	0.0	2.12	2.12	1	PLACEHOLDER	val_1	3154
v_BlowingCandles_g01_c04	PLACEHOLDER	0.0	2.72	2.72	1	PLACEHOLDER	val_1	3155
v_BlowingCandles_g16_c03	PLACEHOLDER	0.0	2.04	2.04	1	PLACEHOLDER	val_1	3156
v_BlowingCandles_g19_c02	PLACEHOLDER	0.0	2.08	2.08	1	PLACEHOLDER	val_1	3157
v_BlowingCandles_g25_c03	PLACEHOLDER	0.0	1.6	1.6	1	PLACEHOLDER	val_1	3158
v_BlowingCandles_g01_c01	PLACEHOLDER	0.0	2.4	2.4	1	PLACEHOLDER	val_1	3159
v_BlowingCandles_g07_c04	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	3160
v_BlowingCandles_g10_c04	PLACEHOLDER	0.0	6.48	6.48	1	PLACEHOLDER	val_1	3161
v_BlowingCandles_g11_c02	PLACEHOLDER	0.0	2.0	2.0	1	PLACEHOLDER	val_1	3162
v_BlowingCandles_g25_c05	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	3163
v_BlowingCandles_g04_c04	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	3164
v_BlowingCandles_g04_c01	PLACEHOLDER	0.0	5.8	5.8	1	PLACEHOLDER	val_1	3165
v_BlowingCandles_g14_c03	PLACEHOLDER	0.0	6.0	6.0	1	PLACEHOLDER	val_1	3166
v_BlowingCandles_g01_c03	PLACEHOLDER	0.0	5.0	5.0	1	PLACEHOLDER	val_1	3167
v_BlowingCandles_g21_c03	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	3168
v_BlowingCandles_g12_c05	PLACEHOLDER	0.0	3.84	3.84	1	PLACEHOLDER	val_1	3169
v_BlowingCandles_g22_c04	PLACEHOLDER	0.0	6.56	6.56	1	PLACEHOLDER	val_1	3170
v_BlowingCandles_g15_c01	PLACEHOLDER	0.0	5.48	5.48	1	PLACEHOLDER	val_1	3171
v_BlowingCandles_g12_c06	PLACEHOLDER	0.0	5.8	5.8	1	PLACEHOLDER	val_1	3172
v_BlowingCandles_g06_c03	PLACEHOLDER	0.0	6.0	6.0	1	PLACEHOLDER	val_1	3173
v_BlowingCandles_g13_c04	PLACEHOLDER	0.0	8.24	8.24	1	PLACEHOLDER	val_1	3174
v_BlowingCandles_g21_c02	PLACEHOLDER	0.0	3.76	3.76	1	PLACEHOLDER	val_1	3175
v_BlowingCandles_g15_c04	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	3176
v_BlowingCandles_g20_c04	PLACEHOLDER	0.0	5.0	5.0	1	PLACEHOLDER	val_1	3177
v_BlowingCandles_g05_c05	PLACEHOLDER	0.0	3.84	3.84	1	PLACEHOLDER	val_1	3178
v_BlowingCandles_g18_c01	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	3179
v_BlowingCandles_g13_c03	PLACEHOLDER	0.0	3.32	3.32	1	PLACEHOLDER	val_1	3180
v_BlowingCandles_g09_c04	PLACEHOLDER	0.0	7.04	7.04	1	PLACEHOLDER	val_1	3181
v_BlowingCandles_g09_c02	PLACEHOLDER	0.0	3.32	3.32	1	PLACEHOLDER	val_1	3182
v_BlowingCandles_g17_c02	PLACEHOLDER	0.0	6.68	6.68	1	PLACEHOLDER	val_1	3183
v_BlowingCandles_g12_c03	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	3184
v_BlowingCandles_g16_c02	PLACEHOLDER	0.0	2.76	2.76	1	PLACEHOLDER	val_1	3185
v_BlowingCandles_g05_c04	PLACEHOLDER	0.0	3.28	3.28	1	PLACEHOLDER	val_1	3186
v_BlowingCandles_g25_c02	PLACEHOLDER	0.0	7.0	7.0	1	PLACEHOLDER	val_1	3187
v_BlowingCandles_g06_c06	PLACEHOLDER	0.0	5.44	5.44	1	PLACEHOLDER	val_1	3188
v_BlowingCandles_g08_c04	PLACEHOLDER	0.0	2.0	2.0	1	PLACEHOLDER	val_1	3189
v_BlowingCandles_g05_c02	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	3190
v_BlowingCandles_g06_c05	PLACEHOLDER	0.0	6.0	6.0	1	PLACEHOLDER	val_1	3191
v_BlowingCandles_g03_c02	PLACEHOLDER	0.0	2.08	2.08	1	PLACEHOLDER	val_1	3192
v_BlowingCandles_g15_c02	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	3193
v_BlowingCandles_g09_c01	PLACEHOLDER	0.0	3.48	3.48	1	PLACEHOLDER	val_1	3194
v_BlowingCandles_g03_c01	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	3195
v_BlowingCandles_g25_c06	PLACEHOLDER	0.0	3.24	3.24	1	PLACEHOLDER	val_1	3196
v_BlowingCandles_g12_c01	PLACEHOLDER	0.0	2.0	2.0	1	PLACEHOLDER	val_1	3197
v_BlowingCandles_g02_c03	PLACEHOLDER	0.0	4.8	4.8	1	PLACEHOLDER	val_1	3198
v_BlowingCandles_g03_c03	PLACEHOLDER	0.0	7.44	7.44	1	PLACEHOLDER	val_1	3199
v_BlowingCandles_g06_c01	PLACEHOLDER	0.0	3.4	3.4	1	PLACEHOLDER	val_1	3200
v_BlowingCandles_g17_c03	PLACEHOLDER	0.0	6.68	6.68	1	PLACEHOLDER	val_1	3201
v_BlowingCandles_g23_c03	PLACEHOLDER	0.0	2.0	2.0	1	PLACEHOLDER	val_1	3202
v_BlowingCandles_g19_c04	PLACEHOLDER	0.0	2.0	2.0	1	PLACEHOLDER	val_1	3203
v_BlowingCandles_g06_c07	PLACEHOLDER	0.0	5.36	5.36	1	PLACEHOLDER	val_1	3204
v_BlowingCandles_g04_c05	PLACEHOLDER	0.0	5.0	5.0	1	PLACEHOLDER	val_1	3205
v_BlowingCandles_g12_c04	PLACEHOLDER	0.0	3.44	3.44	1	PLACEHOLDER	val_1	3206
v_BlowingCandles_g13_c01	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	3207
v_BlowingCandles_g15_c03	PLACEHOLDER	0.0	2.6	2.6	1	PLACEHOLDER	val_1	3208
v_BlowingCandles_g10_c03	PLACEHOLDER	0.0	3.32	3.32	1	PLACEHOLDER	val_1	3209
v_BlowingCandles_g07_c03	PLACEHOLDER	0.0	5.0	5.0	1	PLACEHOLDER	val_1	3210
v_BlowingCandles_g03_c04	PLACEHOLDER	0.0	2.08	2.08	1	PLACEHOLDER	val_1	3211
v_BlowingCandles_g11_c03	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	3212
v_BlowingCandles_g19_c01	PLACEHOLDER	0.0	4.16	4.16	1	PLACEHOLDER	val_1	3213
v_BlowingCandles_g07_c02	PLACEHOLDER	0.0	2.2	2.2	1	PLACEHOLDER	val_1	3214
v_BlowingCandles_g01_c02	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	3215
v_BlowingCandles_g14_c02	PLACEHOLDER	0.0	5.12	5.12	1	PLACEHOLDER	val_1	3216
v_BlowingCandles_g19_c03	PLACEHOLDER	0.0	4.6	4.6	1	PLACEHOLDER	val_1	3217
v_BlowingCandles_g18_c02	PLACEHOLDER	0.0	3.6	3.6	1	PLACEHOLDER	val_1	3218
v_BlowingCandles_g24_c04	PLACEHOLDER	0.0	1.6	1.6	1	PLACEHOLDER	val_1	3219
v_BlowingCandles_g09_c03	PLACEHOLDER	0.0	3.68	3.68	1	PLACEHOLDER	val_1	3220
v_BlowingCandles_g20_c01	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	3221
v_BlowingCandles_g02_c02	PLACEHOLDER	0.0	4.6	4.6	1	PLACEHOLDER	val_1	3222
v_BlowingCandles_g05_c03	PLACEHOLDER	0.0	1.2	1.2	1	PLACEHOLDER	val_1	3223
v_BlowingCandles_g04_c02	PLACEHOLDER	0.0	3.72	3.72	1	PLACEHOLDER	val_1	3224
v_BlowingCandles_g22_c01	PLACEHOLDER	0.0	5.4	5.4	1	PLACEHOLDER	val_1	3225
v_BlowingCandles_g11_c01	PLACEHOLDER	0.0	2.84	2.84	1	PLACEHOLDER	val_1	3226
v_BlowingCandles_g04_c03	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	3227
v_BlowingCandles_g25_c01	PLACEHOLDER	0.0	6.0	6.0	1	PLACEHOLDER	val_1	3228
v_BlowingCandles_g02_c01	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	3229
v_BlowingCandles_g11_c04	PLACEHOLDER	0.0	5.4	5.4	1	PLACEHOLDER	val_1	3230
v_BlowingCandles_g16_c04	PLACEHOLDER	0.0	6.44	6.44	1	PLACEHOLDER	val_1	3231
v_BlowingCandles_g14_c01	PLACEHOLDER	0.0	9.24	9.24	1	PLACEHOLDER	val_1	3232
v_BlowingCandles_g17_c04	PLACEHOLDER	0.0	11.16	11.16	1	PLACEHOLDER	val_1	3233
v_BlowingCandles_g20_c03	PLACEHOLDER	0.0	4.52	4.52	1	PLACEHOLDER	val_1	3234
v_Nunchucks_g07_c02	PLACEHOLDER	0.0	10.2	10.2	1	PLACEHOLDER	val_1	3235
v_Nunchucks_g19_c01	PLACEHOLDER	0.0	7.88	7.88	1	PLACEHOLDER	val_1	3236
v_Nunchucks_g18_c05	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	3237
v_Nunchucks_g22_c01	PLACEHOLDER	0.0	5.8	5.8	1	PLACEHOLDER	val_1	3238
v_Nunchucks_g12_c01	PLACEHOLDER	0.0	7.04	7.04	1	PLACEHOLDER	val_1	3239
v_Nunchucks_g13_c06	PLACEHOLDER	0.0	11.12	11.12	1	PLACEHOLDER	val_1	3240
v_Nunchucks_g20_c01	PLACEHOLDER	0.0	6.84	6.84	1	PLACEHOLDER	val_1	3241
v_Nunchucks_g23_c01	PLACEHOLDER	0.0	8.32	8.32	1	PLACEHOLDER	val_1	3242
v_Nunchucks_g15_c04	PLACEHOLDER	0.0	11.36	11.36	1	PLACEHOLDER	val_1	3243
v_Nunchucks_g02_c02	PLACEHOLDER	0.0	9.44	9.44	1	PLACEHOLDER	val_1	3244
v_Nunchucks_g11_c04	PLACEHOLDER	0.0	8.44	8.44	1	PLACEHOLDER	val_1	3245
v_Nunchucks_g24_c02	PLACEHOLDER	0.0	8.24	8.24	1	PLACEHOLDER	val_1	3246
v_Nunchucks_g25_c06	PLACEHOLDER	0.0	7.44	7.44	1	PLACEHOLDER	val_1	3247
v_Nunchucks_g17_c03	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	3248
v_Nunchucks_g25_c05	PLACEHOLDER	0.0	8.44	8.44	1	PLACEHOLDER	val_1	3249
v_Nunchucks_g03_c04	PLACEHOLDER	0.0	10.0	10.0	1	PLACEHOLDER	val_1	3250
v_Nunchucks_g08_c01	PLACEHOLDER	0.0	10.2	10.2	1	PLACEHOLDER	val_1	3251
v_Nunchucks_g18_c04	PLACEHOLDER	0.0	10.2	10.2	1	PLACEHOLDER	val_1	3252
v_Nunchucks_g12_c03	PLACEHOLDER	0.0	7.08	7.08	1	PLACEHOLDER	val_1	3253
v_Nunchucks_g09_c04	PLACEHOLDER	0.0	6.28	6.28	1	PLACEHOLDER	val_1	3254
v_Nunchucks_g05_c01	PLACEHOLDER	0.0	9.04	9.04	1	PLACEHOLDER	val_1	3255
v_Nunchucks_g05_c03	PLACEHOLDER	0.0	8.2	8.2	1	PLACEHOLDER	val_1	3256
v_Nunchucks_g08_c03	PLACEHOLDER	0.0	10.0	10.0	1	PLACEHOLDER	val_1	3257
v_Nunchucks_g11_c06	PLACEHOLDER	0.0	11.64	11.64	1	PLACEHOLDER	val_1	3258
v_Nunchucks_g07_c01	PLACEHOLDER	0.0	10.2	10.2	1	PLACEHOLDER	val_1	3259
v_Nunchucks_g02_c04	PLACEHOLDER	0.0	9.8	9.8	1	PLACEHOLDER	val_1	3260
v_Nunchucks_g01_c01	PLACEHOLDER	0.0	10.6	10.6	1	PLACEHOLDER	val_1	3261
v_Nunchucks_g09_c05	PLACEHOLDER	0.0	5.52	5.52	1	PLACEHOLDER	val_1	3262
v_Nunchucks_g04_c02	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	3263
v_Nunchucks_g02_c06	PLACEHOLDER	0.0	11.88	11.88	1	PLACEHOLDER	val_1	3264
v_Nunchucks_g05_c02	PLACEHOLDER	0.0	8.36	8.36	1	PLACEHOLDER	val_1	3265
v_Nunchucks_g12_c02	PLACEHOLDER	0.0	6.8	6.8	1	PLACEHOLDER	val_1	3266
v_Nunchucks_g13_c02	PLACEHOLDER	0.0	12.24	12.24	1	PLACEHOLDER	val_1	3267
v_Nunchucks_g21_c01	PLACEHOLDER	0.0	6.76	6.76	1	PLACEHOLDER	val_1	3268
v_Nunchucks_g03_c05	PLACEHOLDER	0.0	10.08	10.08	1	PLACEHOLDER	val_1	3269
v_Nunchucks_g02_c01	PLACEHOLDER	0.0	11.68	11.68	1	PLACEHOLDER	val_1	3270
v_Nunchucks_g06_c03	PLACEHOLDER	0.0	8.4	8.4	1	PLACEHOLDER	val_1	3271
v_Nunchucks_g10_c01	PLACEHOLDER	0.0	7.04	7.04	1	PLACEHOLDER	val_1	3272
v_Nunchucks_g21_c06	PLACEHOLDER	0.0	7.36	7.36	1	PLACEHOLDER	val_1	3273
v_Nunchucks_g25_c04	PLACEHOLDER	0.0	7.68	7.68	1	PLACEHOLDER	val_1	3274
v_Nunchucks_g20_c03	PLACEHOLDER	0.0	10.88	10.88	1	PLACEHOLDER	val_1	3275
v_Nunchucks_g15_c02	PLACEHOLDER	0.0	10.32	10.32	1	PLACEHOLDER	val_1	3276
v_Nunchucks_g17_c07	PLACEHOLDER	0.0	12.08	12.08	1	PLACEHOLDER	val_1	3277
v_Nunchucks_g17_c02	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	3278
v_Nunchucks_g08_c05	PLACEHOLDER	0.0	10.0	10.0	1	PLACEHOLDER	val_1	3279
v_Nunchucks_g24_c01	PLACEHOLDER	0.0	8.4	8.4	1	PLACEHOLDER	val_1	3280
v_Nunchucks_g02_c03	PLACEHOLDER	0.0	11.08	11.08	1	PLACEHOLDER	val_1	3281
v_Nunchucks_g07_c03	PLACEHOLDER	0.0	6.04	6.04	1	PLACEHOLDER	val_1	3282
v_Nunchucks_g23_c05	PLACEHOLDER	0.0	9.68	9.68	1	PLACEHOLDER	val_1	3283
v_Nunchucks_g21_c05	PLACEHOLDER	0.0	7.96	7.96	1	PLACEHOLDER	val_1	3284
v_Nunchucks_g24_c05	PLACEHOLDER	0.0	8.52	8.52	1	PLACEHOLDER	val_1	3285
v_Nunchucks_g01_c02	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	3286
v_Nunchucks_g21_c03	PLACEHOLDER	0.0	6.96	6.96	1	PLACEHOLDER	val_1	3287
v_Nunchucks_g19_c03	PLACEHOLDER	0.0	11.8	11.8	1	PLACEHOLDER	val_1	3288
v_Nunchucks_g11_c02	PLACEHOLDER	0.0	7.8	7.8	1	PLACEHOLDER	val_1	3289
v_Nunchucks_g16_c01	PLACEHOLDER	0.0	7.04	7.04	1	PLACEHOLDER	val_1	3290
v_Nunchucks_g03_c02	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	3291
v_Nunchucks_g16_c02	PLACEHOLDER	0.0	6.68	6.68	1	PLACEHOLDER	val_1	3292
v_Nunchucks_g22_c04	PLACEHOLDER	0.0	6.68	6.68	1	PLACEHOLDER	val_1	3293
v_Nunchucks_g03_c03	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	3294
v_Nunchucks_g17_c05	PLACEHOLDER	0.0	12.12	12.12	1	PLACEHOLDER	val_1	3295
v_Nunchucks_g16_c03	PLACEHOLDER	0.0	6.68	6.68	1	PLACEHOLDER	val_1	3296
v_Nunchucks_g10_c03	PLACEHOLDER	0.0	6.88	6.88	1	PLACEHOLDER	val_1	3297
v_Nunchucks_g08_c07	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	3298
v_Nunchucks_g11_c01	PLACEHOLDER	0.0	8.2	8.2	1	PLACEHOLDER	val_1	3299
v_Nunchucks_g10_c05	PLACEHOLDER	0.0	6.48	6.48	1	PLACEHOLDER	val_1	3300
v_Nunchucks_g03_c01	PLACEHOLDER	0.0	10.08	10.08	1	PLACEHOLDER	val_1	3301
v_Nunchucks_g11_c05	PLACEHOLDER	0.0	6.12	6.12	1	PLACEHOLDER	val_1	3302
v_Nunchucks_g15_c03	PLACEHOLDER	0.0	12.08	12.08	1	PLACEHOLDER	val_1	3303
v_Nunchucks_g04_c03	PLACEHOLDER	0.0	10.32	10.32	1	PLACEHOLDER	val_1	3304
v_Nunchucks_g17_c06	PLACEHOLDER	0.0	11.0	11.0	1	PLACEHOLDER	val_1	3305
v_Nunchucks_g18_c06	PLACEHOLDER	0.0	10.2	10.2	1	PLACEHOLDER	val_1	3306
v_Nunchucks_g01_c04	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	3307
v_Nunchucks_g21_c04	PLACEHOLDER	0.0	7.48	7.48	1	PLACEHOLDER	val_1	3308
v_Nunchucks_g17_c01	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	3309
v_Nunchucks_g23_c04	PLACEHOLDER	0.0	9.8	9.8	1	PLACEHOLDER	val_1	3310
v_Nunchucks_g04_c05	PLACEHOLDER	0.0	10.72	10.72	1	PLACEHOLDER	val_1	3311
v_Nunchucks_g06_c02	PLACEHOLDER	0.0	8.8	8.8	1	PLACEHOLDER	val_1	3312
v_Nunchucks_g10_c06	PLACEHOLDER	0.0	6.64	6.64	1	PLACEHOLDER	val_1	3313
v_Nunchucks_g20_c02	PLACEHOLDER	0.0	7.12	7.12	1	PLACEHOLDER	val_1	3314
v_Nunchucks_g04_c06	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	3315
